"Axis-limits","x","obs","calc","bkg","diff","zero","Bi","Li2Te","LiBi","tick-pos","diff/sigma"
" ",69.32525399000001,946.0,991.974668100591,869.2275560729305,-308.17466810059096," "," "," "," "," ",-1.4947653929870133
" ",69.35151455,1020.0,994.4729674747923,868.8444657433556,-236.6729674747923," "," "," "," "," ",0.7992823884597537
" ",69.37777512,1018.0,997.1680183505594,868.4610893497663,-241.36801835055934," "," "," "," "," ",0.6529150793879446
" ",69.40403567999999,981.0,1000.0714128859956,868.0774978965903,-281.27141288599563," "," "," "," "," ",-0.6089033427496906
" ",69.43029625,970.0,1003.1962006255726,867.6937625270893,-295.3962006255726," "," "," "," "," ",-1.0658657660559703
" ",69.45655681,964.0,1006.555809494776,867.3099556523653,-304.755809494776," "," "," "," "," ",-1.3706303512233768
" ",69.48281738,968.0,1010.1661639564929,866.9261497421915,-304.3661639564929," "," "," "," "," ",-1.3552718557706869
" ",69.50907794,993.0,1014.0443291863428,866.5424184529927,-283.2443291863428," "," "," "," "," ",-0.667821590665051
" ",69.53533851,974.0,1018.2091922542672,866.158835416812,-306.4091922542672," "," "," "," "," ",-1.4165538947490273
" ",69.56159907,1024.0,1022.6812421411645,865.7754753674284,-260.8812421411645," "," "," "," "," ",0.041211183088609715
" ",69.58785963999999,1024.0,1027.483314416424,865.3924129283934,-265.683314416424," "," "," "," "," ",-0.10885357551325114
" ",69.6141202,1089.0,1032.639038735066,865.0097237364355,-205.8390387350659," "," "," "," "," ",1.7079079171192144
" ",69.64038077000001,1010.0,1038.1760407499087,864.6274832295303,-290.37604074990867," "," "," "," "," ",-0.8865827601723372
" ",69.66664133,1010.0,1044.123982940629,864.2457677667294,-296.32398294062904," "," "," "," "," ",-1.073739751163396
" ",69.6929019,1043.0,1050.5153528654323,863.8646534172426,-269.7153528654323," "," "," "," "," ",-0.2327058043897279
" ",69.71916245999999,1090.0,1057.3853061279137,863.484217075826,-229.58530612791373," "," "," "," "," ",0.9878705941916801
" ",69.74542303,1072.0,1064.7728927057733,863.1045352538613,-254.9728927057733," "," "," "," "," ",0.22073292119959945
" ",69.77168359000001,1058.0,1072.7208410267726,862.7256851894441,-276.9208410267726," "," "," "," "," ",-0.45257419538542826
" ",69.79794416,990.0,1081.273410898912,862.3477436414564,-353.47341089891205," "," "," "," "," ",-2.9008594638683616
" ",69.82420472,1061.0,1090.4815561279804,861.9707879934842,-291.6815561279804," "," "," "," "," ",-0.9050919673791252
" ",69.85046529,1021.0,1100.3997403550218,861.5948950518994,-341.59974035502177," "," "," "," "," ",-2.4848844938044268
" ",69.87672585,1107.0,1111.0862200905822,861.2201421427444,-266.28622009058216," "," "," "," "," ",-0.12281401743354689
" ",69.90298641999999,1110.0,1122.6044324421755,860.8466059148278,-274.8044324421755," "," "," "," "," ",-0.37832218732403305
" ",69.92924698,1147.0,1135.0227623388682,860.4743634287198,-250.22276233886822," "," "," "," "," ",0.3536510598671432
" ",69.95550755000001,1111.0,1148.4101902284124,860.103490965888,-299.61019022841236," "," "," "," "," ",-1.122361813719439
" ",69.98176811,1168.0,1162.8437521165029,859.7340651089468,-257.04375211650284," "," "," "," "," ",0.15087329179534667
" ",70.00802868,1129.0,1178.4023408583057,859.3661615578499,-311.6023408583057," "," "," "," "," ",-1.4702817274011282
" ",70.03428923999999,1175.0,1195.1657870569802,858.9998562005536,-282.3657870569802," "," "," "," "," ",-0.5882964715573683
" ",70.06054981,1155.0,1213.2154203994558,858.6352239372916,-320.41542039945574," "," "," "," "," ",-1.7129593034661892
" ",70.08681037000001,1149.0,1232.6307935347304,858.2723397408134,-345.8307935347304," "," "," "," "," ",-2.467210456799856
" ",70.11307094,1189.0,1253.480139752521,857.9112774897569,-326.6801397525209," "," "," "," "," ",-1.8699717539325782
" ",70.1393315,1157.0,1275.828129760241,857.5521110176526,-381.0281297602409," "," "," "," "," ",-3.4934342881147877
" ",70.16559207,1242.0,1299.7214484748092,857.1949129564,-319.9214484748092," "," "," "," "," ",-1.6378586833220463
" ",70.19185263,1157.0,1325.182370629499,856.8397557732416,-430.382370629499," "," "," "," "," ",-4.94440214954983
" ",70.2181132,1259.0,1352.2030122660658,856.4867106253374,-355.4030122660658," "," "," "," "," ",-2.626739976254863
" ",70.24437376,1186.0,1380.733539702128,856.1358483839332,-456.9335397021279," "," "," "," "," ",-5.654554705657305
" ",70.27063433000001,1242.0,1410.663225724733,855.787238501034,-430.8632257247329," "," "," "," "," ",-4.785855797276459
" ",70.29689489,1247.0,1441.8259052959665,855.4409500199881,-457.02590529596654," "," "," "," "," ",-5.517133314417666
" ",70.32315546,1200.0,1473.9770721298078,855.0970504552494,-536.1770721298078," "," "," "," "," ",-7.909036851858149
" ",70.34941601999999,1293.0,1506.7879286365082,854.7556067886494,-475.98792863650823," "," "," "," "," ",-5.945438886920635
" ",70.37567659,1319.0,1539.847418431582,854.4166843631939,-483.0474184315819," "," "," "," "," ",-6.080928883595643
" ",70.40193715000001,1314.0,1572.6633309364188,854.0803478643285,-520.8633309364188," "," "," "," "," ",-7.135709846022236
" ",70.42819772,1324.0,1604.673230098097,853.7466602287046,-542.8732300980971," "," "," "," "," ",-7.713597932451324
" ",70.45445828,1325.0,1635.283147955298,853.4156836097675,-572.4831479552981," "," "," "," "," ",-8.524133741919611
" ",70.48071885,1303.0,1663.889693541436,853.0874783024029,-623.089693541436," "," "," "," "," ",-9.997750055300466
" ",70.50697941,1329.0,1689.9246530745231,852.7621036922146,-623.1246530745232," "," "," "," "," ",-9.90043006666117
" ",70.53323998,1298.0,1712.888287770469,852.4396171969365,-677.0882877704692," "," "," "," "," ",-11.515792465585479
" ",70.55950054,1295.0,1732.383096231761,852.1200751987948,-699.5830962317611," "," "," "," "," ",-12.154220629576312
" ",70.58576111,1382.0,1748.1372403481605,851.8035320035509,-628.3372403481605," "," "," "," "," ",-9.848948749765617
" ",70.61202167,1363.0,1760.0011715212784,851.490040755383,-659.2011715212784," "," "," "," "," ",-10.753351921533763
" ",70.63828224,1357.0,1767.9369113298412,851.1796524143823,-673.1369113298413," "," "," "," "," ",-11.155402057210189
" ",70.66454279999999,1335.0,1771.9977272943352,850.8724166534367,-699.1977272943352," "," "," "," "," ",-11.960202787369456
" ",70.69080337,1366.0,1772.2985135060255,850.5683808549759,-668.4985135060256," "," "," "," "," ",-10.99309260327817
" ",70.71706393000001,1404.0,1768.9946902873503,850.2675909893746,-627.1946902873503," "," "," "," "," ",-9.740987648230641
" ",70.7433245,1367.0,1762.283219824149,849.9700906316981,-657.483219824149," "," "," "," "," ",-10.691142601261062
" ",70.76958506,1447.0,1752.371298010747,849.6759218212051,-567.5712980107471," "," "," "," "," ",-8.027752081785904
" ",70.79584563,1373.0,1739.4899353251662,849.3851240987993,-628.6899353251663," "," "," "," "," ",-9.890694310054288
" ",70.82210619,1408.0,1723.8936258683352,849.0977353472518,-578.0936258683353," "," "," "," "," ",-8.418593433544116
" ",70.84836676,1370.0,1705.8584423598727,848.8137908500279,-598.0584423598727," "," "," "," "," ",-9.073941738730829
" ",70.87462732,1466.0,1685.6847654857693,848.5333241119071,-481.88476548576926," "," "," "," "," ",-5.737635575686536
" ",70.90088789,1351.0,1663.7006257122816,848.2563659397971,-574.9006257122817," "," "," "," "," ",-8.50748269864651
" ",70.92714845,1471.0,1640.2354041237354,847.9829452434875,-431.4354041237354," "," "," "," "," ",-4.412501686900448
" ",70.95340902,1326.0,1615.6236554374327,847.7130881390175,-551.8236554374328," "," "," "," "," ",-7.953572927343722
" ",70.97966958,1358.0,1590.1898322700931,847.4468187293445,-494.3898322700931," "," "," "," "," ",-6.300765369468777
" ",71.00593015,1361.0,1564.2423529015634,847.1841582307954,-465.4423529015634," "," "," "," "," ",-5.509157103071397
" ",71.03219071000001,1322.0,1538.0661372841023,846.9251257334873,-478.2661372841023," "," "," "," "," ",-5.942524479807412
" ",71.05845128,1297.0,1511.925098175781,846.6697373513174,-477.1250981757809," "," "," "," "," ",-5.967839687607745
" ",71.08471184,1341.0,1486.0528911557142,846.4180069620581,-407.25289115571417," "," "," "," "," ",-3.961065270083264
" ",71.11097241,1309.0,1460.664401383362,846.1699453812806,-413.864401383362," "," "," "," "," ",-4.191928171113988
" ",71.13723297,1337.0,1435.9533564000244,845.9255610820925,-361.1533564000244," "," "," "," "," ",-2.706230729700161
" ",71.16349354,1340.0,1412.0989945674673,845.68485939334,-334.29899456746733," "," "," "," "," ",-1.969594461878455
" ",71.1897541,1314.0,1389.256764132957,845.4478431990336,-337.45676413295695," "," "," "," "," ",-2.0760980339161983
" ",71.21601467,1310.0,1367.5712811636624,845.2145121610959,-319.7712811636624," "," "," "," "," ",-1.5906339512933256
" ",71.24227522999999,1248.0,1347.1569764966684,844.9848633985806,-361.35697649666844," "," "," "," "," ",-2.806829218530077
" ",71.2685358,1215.0,1328.1086936891913,844.7588907351853,-375.30869368919133," "," "," "," "," ",-3.2449488031532203
" ",71.29479636,1277.0,1310.496826965887,844.5365853584384,-295.69682696588706," "," "," "," "," ",-0.9373638882617706
" ",71.32105693,1300.0,1294.3708999501278,844.3179350921154,-256.57089995012774," "," "," "," "," ",0.15612314404935107
" ",71.34731749,1210.0,1279.7584100004212,844.1029250356412,-331.9584100004212," "," "," "," "," ",-2.0054133019434506
" ",71.37357806,1231.0,1266.6680695527436,843.8915368614805,-297.86806955274363," "," "," "," "," ",-1.0166010952280333
" ",71.39983862,1219.0,1255.092861494014,843.6837494350849,-298.29286149401395," "," "," "," "," ",-1.0337593625356403
" ",71.42609919,1277.0,1245.0096596055992,843.4795381372423,-230.20965960559914," "," "," "," "," ",0.8952068770409596
" ",71.45235975,1251.0,1236.3816270249863,843.2788754649719,-247.5816270249863," "," "," "," "," ",0.41330474187415767
" ",71.47862032,1239.0,1229.1632950214764,843.0817303787546,-252.3632950214764," "," "," "," "," ",0.27945635539015473
" ",71.50488088,1209.0,1223.2933450775474,842.888068884846,-276.4933450775474," "," "," "," "," ",-0.41107468449772855
" ",71.53114144999999,1212.0,1218.699959690987,842.6978534072248,-268.89995969098703," "," "," "," "," ",-0.19245131572825147
" ",71.55740200999999,1212.0,1215.2970596605,842.5110433518848,-265.49705966050004," "," "," "," "," ",-0.0947055652515872
" ",71.58366258,1148.0,1212.9812717754903,842.3275945032582,-327.1812717754903," "," "," "," "," ",-1.9178615788358144
" ",71.60992314,1107.0,1211.6296599088032,842.1474595711128,-366.8296599088032," "," "," "," "," ",-3.1447128620707923
" ",71.63618371,1204.0,1211.1028704089642,841.970587611135,-269.3028704089642," "," "," "," "," ",-0.20470132295619914
" ",71.66244427,1097.0,1211.2375492458682,841.796924555137,-376.4375492458682," "," "," "," "," ",-3.4490982680731523
" ",71.68870484,1157.0,1211.8539142054417,841.6264126553926,-317.0539142054417," "," "," "," "," ",-1.6126530402291532
" ",71.7149654,1192.0,1212.7565569257263,841.4589909989577,-282.95655692572626," "," "," "," "," ",-0.6011975294134219
" ",71.74122597,1180.0,1213.7399541035472,841.2945949752527,-295.9399541035472," "," "," "," "," ",-0.9822080399673405
" ",71.76748653,1118.0,1214.595852331885,841.133156775367,-358.795852331885," "," "," "," "," ",-2.888933713437382
" ",71.7937471,1116.0,1215.1274281035803,840.9746048823216,-361.3274281035803," "," "," "," "," ",-2.967301959666885
" ",71.82000766,1108.0,1215.1548622459934,840.8188645563034,-369.3548622459934," "," "," "," "," ",-3.219155840328986
" ",71.84626822999999,1125.0,1214.526694890966,840.6658573469424,-351.7266948909659," "," "," "," "," ",-2.6691703141695133
" ",71.87252878999999,1105.0,1213.126356350051,840.5155015655006,-370.32635635005107," "," "," "," "," ",-3.252748108242009
" ",71.89878936,1097.0,1210.8740322337462,840.3677118184197,-376.0740322337462," "," "," "," "," ",-3.4381228409460656
" ",71.92504992,1174.0,1207.7269503312752,840.2223994675776,-295.92695033127524," "," "," "," "," ",-0.9843352313081827
" ",71.95131049,1107.0,1203.6776673584095,840.0794721842536,-358.8776673584095," "," "," "," "," ",-2.9057105249313
" ",71.97757105,1079.0,1198.7494983112651,839.9388343986452,-381.94949831126513," "," "," "," "," ",-3.645549383892423
" ",72.00383162,1112.0,1192.988965356336,839.8003868733275,-343.1889653563359," "," "," "," "," ",-2.4286976759155263
" ",72.03009218,1081.0,1186.4623372338206,839.6640271432947,-367.66233723382055," "," "," "," "," ",-3.2076320983428768
" ",72.05635275,1068.0,1179.2492835635394,839.5296491078815,-373.4492835635394," "," "," "," "," ",-3.404172822553553
" ",72.08261331,1060.0,1171.440267466578,839.3971434626892,-373.640267466578," "," "," "," "," ",-3.4228606263757873
" ",72.10887388,1055.0,1163.1317714820107,839.2663973088564,-370.33177148201065," "," "," "," "," ",-3.329101848774575
" ",72.13513444,1031.0,1154.426143452065,839.1372945782842,-385.6261434520649," "," "," "," "," ",-3.843950822054862
" ",72.16139500999999,1044.0,1145.4243874001318,839.0097156590551,-363.62438740013175," "," "," "," "," ",-3.139005971006699
" ",72.18765557,1020.0,1136.2270955922593,838.8835378154633,-378.42709559225926," "," "," "," "," ",-3.6392115094845043
" ",72.21391614,1082.0,1126.9305812315304,838.75863482828,-307.13058123153036," "," "," "," "," ",-1.3659298998986789
" ",72.2401767,998.0,1117.626386530681,838.6348774111666,-381.82638653068096," "," "," "," "," ",-3.7867070990187495
" ",72.26643727,1035.0,1108.3975952372618,838.512132864407,-335.5975952372618," "," "," "," "," ",-2.281453674195187
" ",72.29269783,986.0,1099.3195653197336,838.3902654893327,-375.51956531973354," "," "," "," "," ",-3.608830143150713
" ",72.3189584,1052.0,1090.4564497301135,838.26913625406,-300.6564497301135," "," "," "," "," ",-1.1856631559795543
" ",72.34521896,1009.0,1081.8624379453095,838.1486032076491,-335.06243794530945," "," "," "," "," ",-2.293813582892157
" ",72.37147953,941.0,1073.581683485172,838.0285211562732,-394.7816834851721," "," "," "," "," ",-4.322039401815309
" ",72.39774009,952.0,1065.6498493393792,837.908742078891,-375.8498493393792," "," "," "," "," ",-3.683412804926919
" ",72.42400066,1047.0,1058.0938249913963,837.7891148122073,-273.2938249913963," "," "," "," "," ",-0.3428530163520454
" ",72.45026122,1011.0,1050.9351888445476,837.6694854697074,-302.1351888445476," "," "," "," "," ",-1.2559726064517094
" ",72.47652178999999,965.0,1044.1894930855888,837.5496971336652,-341.38949308558875," "," "," "," "," ",-2.5491999901749027
" ",72.50278235,989.0,1037.868269612497,837.4295902794483,-311.068269612497," "," "," "," "," ",-1.5539205883324634
" ",72.52904292,988.0,1031.9798879625562,837.3090024727683,-306.17988796255617," "," "," "," "," ",-1.3991866423515589
" ",72.55530348,973.0,1026.5290797809757,837.1877688012063,-315.7290797809757," "," "," "," "," ",-1.71606350836015
" ",72.58156405,920.0,1021.5184374362757,837.0657215748101,-363.7184374362757," "," "," "," "," ",-3.3469637420618237
" ",72.60782461,974.0,1016.9478501411054,836.9426907668662,-305.1478501411054," "," "," "," "," ",-1.3761378864054703
" ",72.63408518,910.0,1012.8134288069867,836.8185037158563,-365.0134288069867," "," "," "," "," ",-3.4082320066032414
" ",72.66034574,980.0,1009.1087909563324,836.6929855775492,-291.3087909563324," "," "," "," "," ",-0.9298462095176643
" ",72.68660631,955.0,1005.8250102160515,836.5659590262645,-313.0250102160515," "," "," "," "," ",-1.644658722819986
" ",72.71286687,873.0,1002.9493824741013,836.437244720387,-392.1493824741013," "," "," "," "," ",-4.398120298895622
" ",72.73912744,1004.0,1000.4662994489145,836.30666100082,-258.66629944891446," "," "," "," "," ",0.11152260062842127
" ",72.765388,943.0,998.3569828227121,836.1740243720781,-317.5569828227121," "," "," "," "," ",-1.8026713888217567
" ",72.79164856999999,992.0,996.597196766738,836.0391491957222,-266.79719676673795," "," "," "," "," ",-0.1459611456039641
" ",72.81790913,927.0,995.159016434904,835.9018481892275,-330.35901643490394," "," "," "," "," ",-2.2386357930678455
" ",72.84416970000001,992.0,994.0091167278626,835.7619321121349,-264.20911672786264," "," "," "," "," ",-0.06378952090384492
" ",72.87043026,960.0,993.1085023483429,835.6192102849127,-295.30850234834287," "," "," "," "," ",-1.0685723104976819
" ",72.89669083,962.0,992.4125377320828,835.4734902654976,-292.6125377320828," "," "," "," "," ",-0.9805395655351142
" ",72.92295139,927.0,991.872072661062,835.3245783903978,-327.072072661062," "," "," "," "," ",-2.13067839628012
" ",72.94921196,984.0,991.4325377525316,835.1722794392341,-269.6325377525316," "," "," "," "," ",-0.23694065163438105
" ",72.97547252,875.0,991.0379036594005,835.0163972003558,-378.2379036594005," "," "," "," "," ",-3.9227971082946014
" ",73.00173309,986.0,990.6321405176474,834.8567341209324,-266.83214051764736," "," "," "," "," ",-0.14751740602101074
" ",73.02799365,941.0,990.1622252720717,834.6930918993621,-311.3622252720717," "," "," "," "," ",-1.6026427566865087
" ",73.05425422,910.0,989.58117928698,834.5252711184304,-341.78117928698003," "," "," "," "," ",-2.638090427645427
" ",73.08051478,933.0,988.8511529795974,834.353071866793,-318.05115297959736," "," "," "," "," ",-1.8284846418022567
" ",73.10677534999999,909.0,987.9450784670902,834.176293352661,-341.1450784670902," "," "," "," "," ",-2.618442956759969
" ",73.13303591,940.0,986.8474634141959,833.9947345566535,-309.0474634141959," "," "," "," "," ",-1.527995798426444
" ",73.15929648000001,876.0,985.5541596281215,833.8081938234205,-371.7541596281215," "," "," "," "," ",-3.701492052741218
" ",73.18555704,884.0,984.0711432146711,833.6164695481641,-362.2711432146711," "," "," "," "," ",-3.3657568312251187
" ",73.21181761,903.0,982.4127038944907,833.4193597435706,-341.6127038944907," "," "," "," "," ",-2.6426893473358843
" ",73.23807817,938.0,980.5996520178985,833.2166627622744,-304.7996520178985," "," "," "," "," ",-1.3909279288364933
" ",73.26433874,953.0,978.6584888683741,833.0081768364638,-287.8584888683741," "," "," "," "," ",-0.8311599844089723
" ",73.2905993,936.0,976.6189345615414,832.7937008385336,-302.8189345615414," "," "," "," "," ",-1.3276714134793115
" ",73.31685987,897.0,974.5136680515504,832.5730337906941,-339.7136680515504," "," "," "," "," ",-2.5881060685143678
" ",73.34312043,935.0,972.3774555277462,832.3459756660425,-299.57745552774617," "," "," "," "," ",-1.2223734931535617
" ",73.369381,936.0,970.2464386602729,832.1123268654843,-296.4464386602729," "," "," "," "," ",-1.1193798683672722
" ",73.39564156,951.0,968.1564497218774,831.8718890614241,-279.35644972187737," "," "," "," "," ",-0.5563359977012141
" ",73.42190212999999,917.0,966.1431622412106,831.6244646392929,-311.34316224121056," "," "," "," "," ",-1.6228501835548876
" ",73.44816269,928.0,964.239478566181,831.36985758601,-298.439478566181," "," "," "," "," ",-1.1896191813418344
" ",73.47442326000001,877.0,962.4753380370015,831.1078728934148,-347.6753380370015," "," "," "," "," ",-2.886297061719053
" ",73.50068382,947.0,960.8773052627948,830.8383174936025,-276.0773052627948," "," "," "," "," ",-0.4509518300255703
" ",73.52694439,903.0,959.4678486148796,830.5609996215526,-318.6678486148796," "," "," "," "," ",-1.8791323640079494
" ",73.55320495,975.0,958.2659899278985,830.2757297993846,-245.46598992789853," "," "," "," "," ",0.5359172275828258
" ",73.57946552,939.0,957.2860314519621,829.9823201554955,-280.4860314519621," "," "," "," "," ",-0.5967420814071536
" ",73.60572608000001,941.0,956.5399255563515,829.6805854597022,-277.73992555635147," "," "," "," "," ",-0.5065871000449274
" ",73.63198665,928.0,956.0351996477,829.3703423962177,-290.2351996477," "," "," "," "," ",-0.9203005278551494
" ",73.65824721,905.0,955.7770429206084,829.0514106515857,-312.9770429206084," "," "," "," "," ",-1.6878860140763012
" ",73.68450778,908.0,955.767838543635,828.7236121388316,-309.96783854363497," "," "," "," "," ",-1.5852314175435938
" ",73.71076834,868.0,956.0074162739082,828.386772140021,-350.2074162739082," "," "," "," "," ",-2.987166323417283
" ",73.73702890999999,954.0,956.4925287697329,828.0407184789578,-264.69252876973286," "," "," "," "," ",-0.08069859962375205
" ",73.76328947,893.0,957.2168482384432,827.6852827200919,-326.41684823844315," "," "," "," "," ",-2.148934861002841
" ",73.78955004000001,933.0,958.1697336235163,827.3202992871891,-287.3697336235163," "," "," "," "," ",-0.8240200768221496
" ",73.8158106,969.0,959.3366485493465,826.9456067202121,-252.53664854934647," "," "," "," "," ",0.31043157191277976
" ",73.84207117,945.0,960.6978819741997,826.561046737428,-277.8978819741997," "," "," "," "," ",-0.5106521437401843
" ",73.86833173,850.0,962.2282623176118,826.1664655517791,-374.42826231761177," "," "," "," "," ",-3.84939770270822
" ",73.8945923,867.0,963.8963370715085,825.7617128739532,-359.09633707150846," "," "," "," "," ",-3.290772104483433
" ",73.92085286000001,912.0,965.6646183048179,825.3466432896421,-315.86461830481784," "," "," "," "," ",-1.77701306912151
" ",73.94711343,904.0,967.4893841549285,824.9211152011642,-325.6893841549285," "," "," "," "," ",-2.1116254892906734
" ",73.97337399,950.0,969.3231429289606,824.4849922668816,-281.52314292896057," "," "," "," "," ",-0.6269255416317132
" ",73.99963456,893.0,971.1159756889464,824.0381422790305,-340.31597568894637," "," "," "," "," ",-2.6140514205232344
" ",74.02589512,1003.0,972.8184378003889,823.5804386664486,-232.01843780038888," "," "," "," "," ",0.9529963822306352
" ",74.05215569,906.0,974.3846865390949,823.1117593063389,-330.5846865390949," "," "," "," "," ",-2.2719290258908043
" ",74.07841625,903.0,975.7753079205593,822.6319880913086,-334.97530792055926," "," "," "," "," ",-2.4218106368254917
" ",74.10467682000001,930.0,976.9606518587483,822.1410136729049,-309.1606518587483," "," "," "," "," ",-1.539900456089108
" ",74.13093737999999,939.0,977.9222993700606,821.6387310937936,-301.1222993700606," "," "," "," "," ",-1.270181230971801
" ",74.15719795,993.0,978.6541076269505,821.1250404610046,-247.85410762695045," "," "," "," "," ",0.4552531268279652
" ",74.18345851,904.0,979.1614611573484,820.5998486439373,-337.3614611573484," "," "," "," "," ",-2.4998329926290093
" ",74.20971908,910.0,979.4600525804102,820.063067875349,-331.6600525804102," "," "," "," "," ",-2.3025783414861722
" ",74.23597964,919.0,979.5732046751937,819.5146175156979,-322.77320467519365," "," "," "," "," ",-1.9981256374586962
" ",74.26224021,875.0,979.5318200455627,818.9544225800314,-366.73182004556264," "," "," "," "," ",-3.5338204885459
" ",74.28850077,864.0,979.3711763480982,818.3824155690103,-377.57117634809816," "," "," "," "," ",-3.9250071145122565
" ",74.31476133999999,870.0,979.1307028243255,817.7985349199671,-371.33070282432544," "," "," "," "," ",-3.699877386599656
" ",74.3410219,896.0,978.8529533573344,817.2027269047719,-345.0529533573344," "," "," "," "," ",-2.767922910009044
" ",74.36728247,912.0,978.5830826148456,816.5949440034753,-328.78308261484557," "," "," "," "," ",-2.204786165009497
" ",74.39354303,952.0,978.3669586042063,815.9751468689767,-288.56695860420626," "," "," "," "," ",-0.8545580439767426
" ",74.4198036,981.0,978.2510589602238,815.3433026218039,-259.45105896022375," "," "," "," "," ",0.08776693148784394
" ",74.44606415999999,980.0,978.282809006068,814.699386881362,-260.48280900606795," "," "," "," "," ",0.054853653630647176
" ",74.47232473,905.0,978.5067817847131,814.043381980545,-335.7067817847131," "," "," "," "," ",-2.4434480973648864
" ",74.49858529,869.0,978.9657233840345,813.3752790631344,-372.1657233840345," "," "," "," "," ",-3.7303316621451534
" ",74.52484586,922.0,979.6884295500828,812.6950762171078,-319.8884295500828," "," "," "," "," ",-1.8998672411481539
" ",74.55110642,876.0,980.7341363594256,812.002780637538,-366.9341363594256," "," "," "," "," ",-3.538638557413727
" ",74.57736699,952.0,982.1193080993465,811.2984066776329,-292.31930809934653," "," "," "," "," ",-0.9761723906679322
" ",74.60362755,923.0,983.8875613985291,810.581978076283,-323.0875613985291," "," "," "," "," ",-2.0041384994009923
" ",74.62988811999999,951.0,986.0628723426637,809.8535259260245,-297.2628723426637," "," "," "," "," ",-1.1369915328199702
" ",74.65614868,947.0,988.6737228640276,809.113090964166,-303.87372286402757," "," "," "," "," ",-1.3542140374972833
" ",74.68240925,945.0,991.7490457063686,808.3607214570657,-308.9490457063686," "," "," "," "," ",-1.5207465852400133
" ",74.70866981,996.0,995.3163173771544,807.5964755535323,-261.5163173771544," "," "," "," "," ",0.0216633126656506
" ",74.73493038,922.0,999.4050854290076,806.8204190849906,-339.6050854290076," "," "," "," "," ",-2.5492007193084496
" ",74.76119093999999,959.0,1004.0471295960888,806.0326279796427,-307.24712959608877," "," "," "," "," ",-1.454647688717488
" ",74.78745151,985.0,1009.2760756894417,805.2331859782856,-286.47607568944164," "," "," "," "," ",-0.7735000797981456
" ",74.81371207000001,975.0,1015.1279586523988,804.4221871074797,-302.32795865239876," "," "," "," "," ",-1.285123186665513
" ",74.83997264,922.0,1021.6431492463056,803.599733311003,-361.8431492463056," "," "," "," "," ",-3.2815723453442613
" ",74.8662332,946.0,1028.86227102253,802.7659369800367,-345.06227102252996," "," "," "," "," ",-2.694084812918884
" ",74.89249377,959.0,1036.8310956171258,801.9209185004361,-340.0310956171258," "," "," "," "," ",-2.513297170429077
" ",74.91875433,1033.0,1045.5992818890002,801.0648088377413,-274.79928188900016," "," "," "," "," ",-0.39200863790485224
