"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero", -0.169344
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",     63.25
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Samparm: InstrName",
"Samparm: Scale",     17.96
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
16.8041,7029,0.000142268,7005.67,6980.5,1.20386
16.8304,6893,0.000145075,7020.99,6995.64,1.20571
16.8566,7171,0.000139451,7033.98,7008.44,1.20756
16.8829,6978,0.000143308,7044.85,7019.13,1.20941
16.9092,7128,0.000140292,7053.81,7027.89,1.21126
16.9354,7152,0.000139821,7061.03,7034.92,1.21311
16.9617,7155,0.000139762,7066.71,7040.4,1.21495
16.9879,7044,0.000141965,7071.01,7044.51,1.2168
17.0142,7163,0.000139606,7074.09,7047.39,1.21865
17.0405,7180,0.000139276,7076.1,7049.2,1.2205
17.0667,7064,0.000141563,7077.2,7050.09,1.22235
17.093,7066,0.000141523,7077.5,7050.19,1.2242
17.1193,7128,0.000140292,7077.15,7049.62,1.22604
17.1455,7229,0.000138332,7076.26,7048.51,1.22789
17.1718,7016,0.000142531,7074.93,7046.97,1.22974
17.198,7058,0.000141683,7073.28,7045.1,1.23159
17.2243,7156,0.000139743,7071.41,7043.01,1.23344
17.2506,7116,0.000140528,7069.4,7040.77,1.23528
17.2768,7061,0.000141623,7067.34,7038.48,1.23713
17.3031,7115,0.000140548,7065.3,7036.22,1.23898
17.3293,7121,0.00014043,7063.37,7034.05,1.24083
17.3556,7273,0.000137495,7061.61,7032.06,1.24268
17.3819,7107,0.000140706,7060.09,7030.29,1.24452
17.4081,7233,0.000138255,7058.85,7028.8,1.24637
17.4344,7188,0.000139121,7057.95,7027.66,1.24822
17.4606,7184,0.000139198,7057.44,7026.9,1.25007
17.4869,7216,0.000138581,7057.36,7026.57,1.25191
17.5132,7318,0.000136649,7057.76,7026.7,1.25376
17.5394,7176,0.000139353,7058.66,7027.34,1.25561
17.5657,7235,0.000138217,7060.1,7028.52,1.25745
17.5919,7428,0.000134626,7062.11,7030.25,1.2593
17.6182,7294,0.000137099,7064.71,7032.57,1.26115
17.6445,7276,0.000137438,7067.92,7035.5,1.26299
17.6707,7289,0.000137193,7071.75,7039.05,1.26484
17.697,7148,0.000139899,7076.22,7043.24,1.26669
17.7232,7170,0.00013947,7081.35,7048.07,1.26854
17.7495,7131,0.000140233,7087.14,7053.57,1.27038
17.7758,7410,0.000134953,7093.6,7059.72,1.27223
17.802,7293,0.000137118,7100.73,7066.55,1.27407
17.8283,7277,0.000137419,7108.53,7074.04,1.27592
17.8545,7386,0.000135391,7117.01,7082.2,1.27777
17.8808,7410,0.000134953,7126.16,7091.03,1.27961
17.9071,7276,0.000137438,7135.97,7100.52,1.28146
17.9333,7357,0.000135925,7146.45,7110.66,1.28331
17.9596,7377,0.000135556,7157.57,7121.45,1.28515
17.9858,7462,0.000134012,7169.34,7132.88,1.287
18.0121,7673,0.000130327,7181.74,7144.93,1.28884
18.0384,7618,0.000131268,7194.76,7157.6,1.29069
18.0646,7575,0.000132013,7208.38,7170.86,1.29254
